This Is the Police,Strategy,Management,Story Rich,Crime,Choices Matter,Singleplayer,Indie,Simulation,Noir,Detective,Atmospheric,Adventure,Mature,Great Soundtrack,Political,Villain Protagonist,Visual Novel,Kickstarter,Memes,Sexual Content
Blacksad: Under the Skin,Adventure,Detective,Choices Matter,Story Rich,Noir,Crime,Multiple Endings,Singleplayer,Mystery,Comic Book,Investigation,Mature,Atmospheric,Cinematic,Quick-Time Events,Violent,Exploration,Cartoony,Puzzle,Point & Click
House Flipper - Luxury DLC,Indie,Simulation,Casual,Singleplayer,Building,Family Friendly,Realistic,Design & Illustration,First-Person,Relaxing,Base Building,Destruction,Management,Economy,Education,Sandbox,3D,Replay Value,Memes,Immersive Sim
Cities: Skylines - Hotels & Retreats,Simulation,Strategy
Sword and Fairy 7,RPG,Singleplayer,Mythology,Action RPG,Martial Arts,Story Rich,3D,Female Protagonist,Open World,Action,Adventure,Sexual Content,Fantasy,Third Person,Great Soundtrack,Anime,CRPG,Atmospheric,Hack and Slash,Romance
My Time at Sandrock,Life Sim,Building,Sandbox,Farming Sim,Crafting,RPG,Dating Sim,Multiplayer,Open World,Character Customization,Mining,Post-apocalyptic,Simulation,Casual,Adventure,Female Protagonist,Singleplayer,Early Access,Cartoony,Indie
Danganronpa 2: Goodbye Despair,Anime,Detective,Visual Novel,Mystery,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Dark Comedy,Puzzle,Horror,Atmospheric,Dark,Comedy,Memes,Dating Sim,Mature,Funny,Walking Simulator
Broforce,America,Action,Pixel Graphics,Co-op,2D,Local Co-Op,Platformer,Multiplayer,Indie,Shooter,Side Scroller,Funny,Local Multiplayer,Retro,Gore,Comedy,Adventure,Arcade,Casual,Epic
American Truck Simulator - Utah,Automobile Sim,Simulation,Indie,Driving,Open World,Multiplayer
Stumble Guys,Free to Play,Multiplayer,Action,Casual,3D,3D Platformer,Battle Royale,Colorful,Family Friendly,Cute,Cartoony,Nudity,Character Customization,Racing,Massively Multiplayer,PvP,Funny,Physics,Comedy,Indie
Fences 4,Utilities,Software
Project Winter,Funny,Co-op,Social Deduction,Multiplayer,Survival,Online Co-Op,Team-Based,Casual,Crafting,PvE,Action,Investigation,Indie,Controller,Character Customization,Stylized,PvP,Snow,Exploration,Strategy
V Rising - Dracula's Relics Pack,Adventure,Action,Massively Multiplayer
Wall World,Roguelite,Mining,Tower Defense,Difficult,Strategy,Roguelike,Pixel Graphics,Procedural Generation,Exploration,Mechs,Management,Aliens,Singleplayer,Action-Adventure,Action,Combat,Side Scroller,Sci-fi,2D,Resource Management
ELEX,RPG,Open World,Singleplayer,Post-apocalyptic,Sci-fi,Fantasy,Adventure,Action,Third Person,Gothic,Story Rich,Atmospheric,Choices Matter,Difficult,War,Futuristic,Violent,Dark Fantasy,Base Building,Third-Person Shooter
The Banner Saga 3,Strategy,RPG,Story Rich,Indie,Turn-Based Tactics,Turn-Based Strategy,Turn-Based Combat,Tactical,Turn-Based,Choices Matter,Tactical RPG,Singleplayer,Fantasy,Vikings,Hand-drawn,Adventure,Great Soundtrack
Titan Quest: Ragnarök,RPG,Action,Hack and Slash,Action RPG,Singleplayer,Mythology,Multiplayer,Loot,Fantasy,Co-op,Adventure,Isometric,Atmospheric
Hollow Knight - Official Soundtrack,Action,Adventure,Indie,Soundtrack,Metroidvania,Great Soundtrack,2D,Souls-like
Gamedec - Definitive Edition,Cyberpunk,Detective,Isometric,CRPG,Choices Matter,Choose Your Own Adventure,Lore-Rich,RPG,Character Customization,Noir,Exploration,Story Rich,Text-Based,Narration,Multiple Endings,Transhumanism,Point & Click,Nonlinear,Conversation,Atmospheric
Little Witch Nobeta,Cute,Funny,Souls-like,Anime,Female Protagonist,Third Person,Action,Singleplayer,Adventure,Third-Person Shooter,Action RPG,RPG,JRPG,Magic,Indie,Difficult,Fantasy,Early Access,Sexual Content,Psychological Horror
SnowRunner - Season 8: Grand Harvest,Action,Adventure,Simulation
Army of Ruin,Bullet Hell,Roguelite,Top-Down,Shoot 'Em Up,3D,Casual,Action Roguelike,Action,Shooter,Medieval,Stylized,Cartoony,Colorful,Family Friendly,Procedural Generation,Fantasy,Magic,Zombies,PvE,Indie
Hunt: Showdown - Legends of the Bayou,Action,Horror,Shooter,Western,Zombies,Atmospheric,Gore,Blood,Female Protagonist,Team-Based,Violent,Perma Death,Survival,PvP
Book of Yog Idle RPG,Sexual Content,Horror,Idler,Hack and Slash,Loot,Nudity,Free to Play,RPG,Action RPG,Dungeon Crawler,Early Access,Zombies,Singleplayer,Clicker,Multiplayer,Anime,Action,Simulation,Strategy,Casual
Automobilista 2,Racing,Simulation,Sports,VR,Automobile Sim,Driving,Realistic
American Truck Simulator - Oregon,Simulation,Automobile Sim,Indie,Driving,Open World,Realistic,Singleplayer,Multiplayer
Cozy Grove,Relaxing,Cute,Story Rich,Collectathon,Hidden Object,Cozy,Colorful,Atmospheric,Life Sim,Procedural Generation,2D,Management,Cartoony,Casual,Funny,Character Customization,Crafting,Singleplayer,Indie,Surreal
Hunt: Showdown - Lonely Howl,Action,Gore,Violent,Multiplayer,First-Person,Perma Death,FPS,Team-Based,Gun Customization,Hunting,Atmospheric,America,Horror,Shooter,Zombies,Lore-Rich,Survival Horror,Combat,Character Customization,Beautiful
MechWarrior 5: Mercenaries - Rise of Rasalhague,Action,Simulation,Mechs
Car Mechanic Simulator 2021 - Drag Racing DLC,Simulation,Racing
Ryse: Son of Rome,Hack and Slash,Action,Quick-Time Events,Rome,Historical,Third Person,Singleplayer,Adventure,Gore,Linear,War,Atmospheric,RPG,Nudity,Open World,Multiplayer,Co-op,Benchmark,Short,Fantasy
Stellaris: Distant Stars Story Pack,Strategy,Space,Sci-fi,4X
MechWarrior Online™ Legends,Free to Play,Mechs,Multiplayer,Action,Shooter,Robots,Sci-fi,Simulation,FPS,Massively Multiplayer,PvP,Strategy,First-Person,Tactical,Team-Based,War,Survival,Walking Simulator,Singleplayer,Open World
Zup! S,Puzzle,Casual,Indie,2D,Physics,Relaxing,Singleplayer,Minimalist,Short,Fast-Paced,Cute,Trading Card Game,Strategy,Logic,Psychological Horror,Difficult,Action,Education,Horror,Beautiful
Iratus: Lord of the Dead,RPG,Strategy,Indie,Turn-Based Combat,Roguelike,Dark Fantasy,Roguelite,Villain Protagonist,Dark,Turn-Based,Turn-Based Tactics,Lovecraftian,Fantasy,2D,Difficult,Replay Value,Gothic,Dungeon Crawler,Violent,Gore
River City Girls,Beat 'em up,Action,Female Protagonist,Pixel Graphics,Anime,Great Soundtrack,Local Co-Op,2D,Retro,Co-op,Local Multiplayer,Cute,Funny,Singleplayer,Multiplayer,Adventure,Nudity,RPG,Side Scroller,Indie
MADNESS: Project Nexus,Gore,Arena Shooter,Beat 'em up,Hack and Slash,Shooter,Gun Customization,Funny,Character Customization,3D,Third Person,Combat,Action,Third-Person Shooter,Controller,Blood,Violent,Atmospheric,Co-op,Local Co-Op,Dark
My Time At Portia,RPG,Life Sim,Open World,Farming Sim,Crafting,Simulation,Casual,Adventure,Singleplayer,Agriculture,Building,Sandbox,Indie,Relaxing,Mining,Exploration,Survival,Cartoony,Post-apocalyptic,Female Protagonist
Cult of the Lamb: Heretic Pack,Action,Adventure,Strategy,Indie
Age of Wonders: Planetfall,Turn-Based Strategy,Strategy,4X,Sci-fi,Character Customization,Economy,Turn-Based,Management,Tactical,Futuristic,City Builder,Space,Hex Grid,Singleplayer,Perma Death,Multiplayer,Aliens,War,PvP,Political
Settlement Survival,City Builder,Building,Colony Sim,Survival,Management,Simulation,Sandbox,Exploration,Strategy,Resource Management,Indie,Base Building,Early Access,Agriculture,Medieval,Economy,3D,Colorful,Pixel Graphics,Hand-drawn
Astro Colony,Early Access,Automation,Space,Resource Management,Base Building,Sandbox,Exploration,Crafting,3D,Flight,Open World,Building,Action-Adventure,Space Sim,Voxel,Procedural Generation,Mars,First-Person,Management,Survival
"Warhammer 40,000: Gladius - Firepower Pack",Strategy
INMOST,Indie,Pixel Graphics,Adventure,Exploration,Story Rich,Thriller,Psychological,Puzzle Platformer,Atmospheric,Dark,Singleplayer,Psychological Horror,Platformer,Emotional,Mystery,Horror,Puzzle,Action,2D Platformer,Cinematic
Arma 3 Creator DLC: Global Mobilization - Cold War Germany,Action,Simulation,Strategy,Violent,Cold War,Military,Tactical,Realistic,FPS
Dungeons of Sundaria,Early Access,Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Indie,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,4 Player Local
Crab Champions,Multiplayer,Third-Person Shooter,Choices Matter,Action Roguelike,Soundtrack,Arcade,Perma Death,Early Access,Roguelite,Roguelike,Co-op,Shooter,3D,Action,Platformer,Looter Shooter,Memes,Casual,Adventure,Bullet Hell
SUPERHOT,Action,FPS,Bullet Time,Time Manipulation,Indie,Singleplayer,First-Person,Shooter,Puzzle,Minimalist,Short,Difficult,Cyberpunk,Kickstarter,Fast-Paced,Violent,Sci-fi,Casual,Adventure,Gore
Moonlighter,Hack and Slash,Pixel Graphics,Roguelite,Dungeon Crawler,Action Roguelike,Roguelike,RPG,Character Action Game,Action RPG,Procedural Generation,Adventure,Management,Controller,Exploration,Singleplayer,Action,Simulation,Top-Down,Fantasy,2D
UnderMine,Action Roguelike,Roguelite,Pixel Graphics,Dungeon Crawler,RPG,Action,Indie,Adventure,Singleplayer,Top-Down,2D,Procedural Generation,Fantasy,Funny,Choices Matter,Retro,Story Rich,Mining,Roguelike,Early Access
Cookie Clicker,Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,Resource Management,2D,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer
UnderRail,RPG,Post-apocalyptic,Isometric,Turn-Based,Turn-Based Combat,CRPG,Indie,Singleplayer,Sci-fi,Open World,Crafting,Atmospheric,Cyberpunk,Old School,Pixel Graphics,Difficult,Adventure,Exploration,2D,Sandbox
Unmatched: Digital Edition,Casual,Strategy,Board Game,Card Game,Tabletop,Turn-Based Strategy,Card Battler,Turn-Based Tactics,Wargame,3D,Colorful,Comic Book,Stylized,Alternate History,Atmospheric,Dark Fantasy,PvP,Multiplayer,Family Friendly,Singleplayer
WRC Generations – The FIA WRC Official Game,Racing,Simulation,Realistic,PvP,Co-op,Multiplayer,Online Co-Op,Singleplayer,3D,Automobile Sim,Cinematic,Colorful,Driving,Competitive,eSports,First-Person,Offroad,Management,Physics,Score Attack
Shakes and Fidget,Free to Play,RPG,Massively Multiplayer,Casual,Multiplayer,Adventure,Strategy,Clicker,MMORPG,Character Customization,Fantasy,Indie,Comedy,Medieval,Singleplayer,Funny,Classic,Dark Humor,Story Rich,Cult Classic
American Truck Simulator - Washington,Simulation,Automobile Sim,Indie,Open World,Driving,Realistic,Singleplayer,Relaxing,Management,Exploration,First-Person,Economy,Casual
Deceit - Vampire Pack,Free to Play,Action,Indie,Gore,Violent,Social Deduction,FPS,Horror
Made in Abyss: Binary Star Falling into Darkness,Action,Adventure,Anime,Action RPG,Action-Adventure,3D Platformer,Exploration,Dungeon Crawler,3D,Colorful,Dark Fantasy,Third Person,Atmospheric,Crafting,Fantasy,Management,Survival,Character Customization,Combat,Female Protagonist
"Warhammer 40,000: Darktide - Imperial Edition",Action,Adventure,Indie,Gore,Violent,Early Access,Warhammer 40K
Fuga: Melodies of Steel,RPG,Strategy,JRPG,Turn-Based Tactics,Tactical RPG,Turn-Based,Strategy RPG,Turn-Based Strategy,Turn-Based Combat,Drama,Tanks,Fantasy,War,Emotional,Atmospheric,Story Rich,Simulation,Cute,Psychological Horror,Singleplayer
Hearts of Iron IV: Eastern Front Planes Pack,Strategy,Simulation,Action,Grand Strategy,RTS,Sandbox,Alternate History,Diplomacy,Historical,Military,Tactical,War,World War II,Open World,Co-op,Multiplayer,Singleplayer,Casual,Real-Time with Pause
Plague Inc: The Cure,Simulation,Strategy,Casual,Indie,Medical Sim,Singleplayer,Management,Post-apocalyptic
System Shock 2,Cyberpunk,RPG,Sci-fi,Horror,Classic,FPS,Immersive Sim,Survival Horror,Cult Classic,Action,First-Person,Space,Story Rich,Atmospheric,Great Soundtrack,Singleplayer,Co-op,Inventory Management,Shooter,Survival
SnowRunner - Land Rover Dual Pack,Adventure,Simulation
Werewolf: The Apocalypse - Earthblood,Action,Adventure,Third Person,Singleplayer,Gore,Violent,Beat 'em up,Stealth,Controller,Superhero,Hack and Slash,Dark,RPG,Action-Adventure,Fighting,Fantasy,Horror,Dark Fantasy,Action RPG,Soundtrack
X-Plane 11,Simulation,Flight,Realistic,Open World,Multiplayer,VR,Singleplayer,Physics,First-Person,Sandbox,Atmospheric,Adventure,Family Friendly,Third Person,Education,Action,Exploration,Beautiful,Massively Multiplayer,Controller
Mr. Prepper,Survival,Simulation,Base Building,Crafting,Adventure,Management,Resource Management,Indie,Casual,RPG,Underground,Point & Click,Singleplayer,2.5D,Life Sim,Exploration,Economy,Action,Atmospheric,Realistic
Dread Hunger,Multiplayer,Survival,Social Deduction,Online Co-Op,Co-op,Horror,Psychological,PvP,Team-Based,Strategy,Gore,Indie,Funny,Action,Difficult,First-Person,Dark,Adventure,Blood,Atmospheric
NEKOPARA Vol. 1,Hentai,Anime,Nudity,Sexual Content,Mature,Visual Novel,Cute,Dating Sim,Singleplayer,Story Rich,Romance,Casual,Indie,Great Soundtrack,Cats,NSFW,Funny,Linear,Atmospheric,Female Protagonist
Kena: Bridge of Spirits Soundtrack,+ Add your own tags
KovaaK's,Action,Shooter,Simulation,FPS,Indie,First-Person,Software Training,Singleplayer,Controller,Multiplayer
The Walking Dead: Season Two,Zombies,Adventure,Story Rich,Episodic,Point & Click,Singleplayer,Female Protagonist,Drama,Atmospheric,Choices Matter,Horror,Choose Your Own Adventure,Comic Book,Emotional,Mature,Survival,Post-apocalyptic,Cinematic,Action,Quick-Time Events
The friends of Ringo Ishikawa,Action,RPG,Pixel Graphics,Beat 'em up,Adventure,Retro,Story Rich,Open World,Atmospheric,2D,Drama,Action RPG,1980s,Side Scroller,Exploration,Anime,Martial Arts,Action-Adventure,Singleplayer,Sandbox
Know by heart,Adventure,Story Rich,Drama,Romance,Realistic,Atmospheric,Narration,3D,Emotional,Multiple Endings,Visual Novel,Singleplayer,Retro,Casual,Nature,Minimalist,Third Person,Soundtrack,Isometric,Point & Click
The Walking Dead: A New Frontier,Zombies,Story Rich,Choices Matter,Adventure,Post-apocalyptic,Atmospheric,Episodic,Singleplayer,Survival,Gore,Action,Choose Your Own Adventure,Point & Click,Horror,Violent,Drama,Female Protagonist,Comic Book,Visual Novel,Casual
Choice of Life: Middle Ages 2,Choose Your Own Adventure,Visual Novel,Medieval,RPG,Card Game,Life Sim,2D,Cute,Funny,Dark Humor,Multiple Endings,Choices Matter,Casual,Simulation,Hand-drawn,Colorful,Family Friendly,Magic,Fantasy,Atmospheric
Fabledom,Early Access,City Builder,Relaxing,Sandbox,Diplomacy,Colony Sim,Economy,Romance,Fantasy,Cartoony,Procedural Generation,Resource Management,PvE,Strategy,Base Building,3D,Cute,Funny,Colorful,Conversation
Cities: Skylines - Airports,Simulation,Strategy,City Builder,Management
Manifold Garden,Puzzle,Surreal,Abstract,First-Person,Exploration,Experimental,Puzzle Platformer,Psychedelic,Atmospheric,Philosophical,Difficult,Minimalist,Nonlinear,Relaxing,Indie,Mystery,Singleplayer,Adventure,Colorful,Multiple Endings
Boundary,Early Access,FPS,Shooter,Space,Multiplayer,Action,Sci-fi,Military,Realistic,First-Person,Tactical,Futuristic,Combat,Class-Based,PvP,3D,6DOF,Heist,Moddable,Cinematic
"Movavi Video Suite 2023 Steam Edition - An all-in-one video maker: an editor, converter, screen recorder, and more!",Design & Illustration,Utilities,Video Production,Audio Production,Education,Software Training,Animation & Modeling,Photo Editing,Singleplayer,Family Friendly,Beautiful,Soundtrack,Software,FMV
Space Engineers - Warfare 2,Indie,Simulation,Action,Strategy
Intruder,Multiplayer,Tactical,Stealth,First-Person,Team-Based,Simulation,FPS,Shooter,Indie,Early Access,Action,Competitive,Funny,Violent,Co-op,Psychological Horror,Singleplayer
War Mongrels,Real Time Tactics,Stealth,Strategy,Co-op Campaign,Action,Atmospheric,Isometric,World War II,Tactical,Story Rich,Co-op,Online Co-Op,Historical,Realistic,Singleplayer,Dark,Top-Down,Twin Stick Shooter,Action RTS,Action-Adventure
King's Bounty: Warriors of the North,RPG,Strategy,Turn-Based Strategy,Tactical,Turn-Based,Strategy RPG,Fantasy,Tactical RPG,Vikings,Hex Grid,Adventure,Singleplayer
Police Stories,Action,Strategy,Simulation,Co-op,Villain Protagonist,Tactical,Top-Down Shooter,Shooter,Multiplayer,Online Co-Op,Indie,Pixel Graphics,2D,Singleplayer,Crime,Atmospheric,Violent,Realistic,Gore,Difficult
"Magicka 2: Ice, Death and Fury",Action,Adventure
Cloudpunk,Cyberpunk,Open World,Sci-fi,Atmospheric,Futuristic,Story Rich,Exploration,Female Protagonist,Singleplayer,Driving,RPG,Walking Simulator,Adventure,Mature,Voxel,Third Person,First-Person,Indie,Action,Great Soundtrack
The Riftbreaker: Metal Terror,Indie,Simulation,Strategy,Action,Adventure,RPG
Hunt: Showdown - The Committed,Action,Violent,Gore,Survival Horror,Team-Based,Shooter,FPS,Perma Death,Co-op,Horror,Zombies,Multiplayer,Hunting,PvP,First-Person,Survival,Battle Royale,Western
Frostpunk: The Rifts,Simulation,Strategy,City Builder,Survival,Steampunk
GOD EATER 3,Anime,Action,Character Customization,Hack and Slash,Hunting,Co-op,Multiplayer,JRPG,RPG,Singleplayer,Online Co-Op,Action RPG,Third Person,Great Soundtrack,Post-apocalyptic,Story Rich,Adventure,Female Protagonist,Open World,Sexual Content
Super Meat Boy,Precision Platformer,Platformer,Difficult,Indie,2D Platformer,Pixel Graphics,2D,Singleplayer,Great Soundtrack,Fast-Paced,Retro,Controller,Unforgiving,Gore,Action,Time Attack,Funny,Comedy,Side Scroller,Replay Value
Inside the Backrooms,Early Access,Horror,Multiplayer,Survival Horror,Puzzle,Psychological Horror,Adventure,Co-op,Exploration,Online Co-Op,First-Person,Atmospheric,FPS,3D,Dark,Mystery,Sci-fi,Story Rich,VR,PvE
A Space for the Unbound,Story Rich,Emotional,Pixel Graphics,Psychological,Exploration,Puzzle,1990's,Supernatural,Atmospheric,Cats,Mystery,Anime,Action-Adventure,Surreal,Relaxing,2D,Adventure,Dystopian,Philosophical,Singleplayer
Trainz Railroad Simulator 2019,Simulation,Trains,Driving,Open World,Building,Sandbox,Multiplayer,Singleplayer
The Bus,Simulation,Driving,Automobile Sim,Multiplayer,Realistic,Relaxing,First-Person,Early Access,Moddable,Atmospheric,Singleplayer,Level Editor,Management,Economy,Open World,Time Management,Tutorial,VR,Transportation,Casual
Hard West 2,Turn-Based Strategy,Western,Turn-Based Tactics,RPG,Strategy,Isometric,Turn-Based,Tactical RPG,Tactical,Turn-Based Combat,Story Rich,Supernatural,Singleplayer,Action,Top-Down,Horror,Grid-Based Movement,Demons,Dark Fantasy,Combat
The Infected,Open World Survival Craft,Survival,Base Building,Open World,Building,Realistic,Sandbox,Exploration,City Builder,Action,Simulation,Horror,Mining,FPS,Survival Horror,Singleplayer,3D,First-Person,Crafting,Early Access
Victoria II,Grand Strategy,Strategy,Historical,Political Sim,Politics,Economy,Simulation,Real-Time with Pause,Military,World War I,Sandbox,War,Singleplayer,RTS,Multiplayer,Alternate History,Management,Moddable,Diplomacy,Great Soundtrack
Deceit - Werewolf Pack,Action,Free to Play,Indie,Multiplayer,Violent,Gore,Horror,FPS,Social Deduction,Survival Horror
Cartel Tycoon,Top-Down,RTS,Resource Management,Atmospheric,Survival,Management,Strategy,Soundtrack,Sandbox,Building,Simulation,City Builder,Economy,Base Building,Singleplayer,Agriculture,Colony Sim,RPG,Action,Roguelite
Blood Bowl 3,PvP,Multiplayer,Singleplayer,Strategy,Fantasy,Board Game,Turn-Based,RPG,Turn-Based Strategy,Tactical,Action,Games Workshop,Funny,Dark Fantasy,Turn-Based Tactics,Gore,Violent,Sports,Medieval,Management
